image,kontext_images,prompt
viz_samples/4527578_67768_主卧_with_ceiling.png,viz_samples/4527578_67768_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4527578_72055_主卫_with_ceiling.png,viz_samples/4527578_72055_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4527578_76348_花园_with_ceiling.png,viz_samples/4527578_76348_花园_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: other. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4527578_76442_阳台_with_ceiling.png,viz_samples/4527578_76442_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4527578_99587_阳台_with_ceiling.png,viz_samples/4527578_99587_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_3934047_阳台_with_ceiling.png,viz_samples/4578658_3934047_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_3934403_次卧2_with_ceiling.png,viz_samples/4578658_3934403_次卧2_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_4025108_主卧_with_ceiling.png,viz_samples/4578658_4025108_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_4299439_主卫_with_ceiling.png,viz_samples/4578658_4299439_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_4445038_次卧_with_ceiling.png,viz_samples/4578658_4445038_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_4445552_客卫_with_ceiling.png,viz_samples/4578658_4445552_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_4519073_书房_with_ceiling.png,viz_samples/4578658_4519073_书房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4578658_4798253_客餐厅_with_ceiling.png,viz_samples/4578658_4798253_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4632775_38143_主卧_with_ceiling.png,viz_samples/4632775_38143_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4632775_49985_阳台_with_ceiling.png,viz_samples/4632775_49985_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4632775_56071_厨房_with_ceiling.png,viz_samples/4632775_56071_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4632775_61629_客餐厅_with_ceiling.png,viz_samples/4632775_61629_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4632775_66394_卫生间_with_ceiling.png,viz_samples/4632775_66394_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4632775_80735_儿童房_with_ceiling.png,viz_samples/4632775_80735_儿童房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4632775_94694_客餐厅_with_ceiling.png,viz_samples/4632775_94694_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_12195_客卫_with_ceiling.png,viz_samples/4638505_12195_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_3203724_客餐厅_with_ceiling.png,viz_samples/4638505_3203724_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_34437_厨房_with_ceiling.png,viz_samples/4638505_34437_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_4583_客卫_with_ceiling.png,viz_samples/4638505_4583_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_6296_客餐厅_with_ceiling.png,viz_samples/4638505_6296_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_65629_次卧1_with_ceiling.png,viz_samples/4638505_65629_次卧1_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_72675_次卧2_with_ceiling.png,viz_samples/4638505_72675_次卧2_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_80402_主卧_with_ceiling.png,viz_samples/4638505_80402_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_83231_阳台_with_ceiling.png,viz_samples/4638505_83231_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4638505_90881_主卫_with_ceiling.png,viz_samples/4638505_90881_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_102806_阳台_with_ceiling.png,viz_samples/4646234_102806_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_176165_阳台_with_ceiling.png,viz_samples/4646234_176165_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_185007_客卫_with_ceiling.png,viz_samples/4646234_185007_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_205850_次卧2_with_ceiling.png,viz_samples/4646234_205850_次卧2_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_226443_玄关_with_ceiling.png,viz_samples/4646234_226443_玄关_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: entrance. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_236617_次卧1_with_ceiling.png,viz_samples/4646234_236617_次卧1_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_236687_客餐厅_with_ceiling.png,viz_samples/4646234_236687_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_236877_厨房_with_ceiling.png,viz_samples/4646234_236877_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_68185_主卫_with_ceiling.png,viz_samples/4646234_68185_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_71835_衣帽间_with_ceiling.png,viz_samples/4646234_71835_衣帽间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: storage_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4646234_88818_主卧_with_ceiling.png,viz_samples/4646234_88818_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_25529_阳台_with_ceiling.png,viz_samples/4654871_25529_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_37173_卫生间_with_ceiling.png,viz_samples/4654871_37173_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_40011_次卧_with_ceiling.png,viz_samples/4654871_40011_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_40129_主卧_with_ceiling.png,viz_samples/4654871_40129_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_41475_阳台_with_ceiling.png,viz_samples/4654871_41475_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_41545_客餐厅_with_ceiling.png,viz_samples/4654871_41545_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_7065_卫生间_with_ceiling.png,viz_samples/4654871_7065_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4654871_8272_厨房_with_ceiling.png,viz_samples/4654871_8272_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4655690_21100_卫生间_with_ceiling.png,viz_samples/4655690_21100_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4655690_3187117_阳台_with_ceiling.png,viz_samples/4655690_3187117_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4655690_3195054_衣帽间_with_ceiling.png,viz_samples/4655690_3195054_衣帽间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: storage_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4655690_3213139_客餐厅_with_ceiling.png,viz_samples/4655690_3213139_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4655690_3228066_主卧_with_ceiling.png,viz_samples/4655690_3228066_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4655690_3228208_阳台_with_ceiling.png,viz_samples/4655690_3228208_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4667382_45975_卫生间_with_ceiling.png,viz_samples/4667382_45975_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4667382_56089_厨房_with_ceiling.png,viz_samples/4667382_56089_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4667382_61461_次卧_with_ceiling.png,viz_samples/4667382_61461_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4667382_82854_主卧_with_ceiling.png,viz_samples/4667382_82854_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4667382_94147_客餐厅_with_ceiling.png,viz_samples/4667382_94147_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4667382_94313_阳台_with_ceiling.png,viz_samples/4667382_94313_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_13416_主卧_with_ceiling.png,viz_samples/4670418_13416_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_40021_书房_with_ceiling.png,viz_samples/4670418_40021_书房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_46151_客卫_with_ceiling.png,viz_samples/4670418_46151_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_53279_客餐厅_with_ceiling.png,viz_samples/4670418_53279_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_56186_阳台_with_ceiling.png,viz_samples/4670418_56186_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_65801_次卧2_with_ceiling.png,viz_samples/4670418_65801_次卧2_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_65919_次卧1_with_ceiling.png,viz_samples/4670418_65919_次卧1_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4670418_8803_主卫_with_ceiling.png,viz_samples/4670418_8803_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_12658_客卫_with_ceiling.png,viz_samples/4675170_12658_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_14333_厨房_with_ceiling.png,viz_samples/4675170_14333_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_3615064_玄关_with_ceiling.png,viz_samples/4675170_3615064_玄关_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: entrance. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_4271504_主卧_with_ceiling.png,viz_samples/4675170_4271504_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_4272467_次卧1_with_ceiling.png,viz_samples/4675170_4272467_次卧1_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_4272561_阳台_with_ceiling.png,viz_samples/4675170_4272561_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_57524_阳台_with_ceiling.png,viz_samples/4675170_57524_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_69715_阳台_with_ceiling.png,viz_samples/4675170_69715_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_78135_次卧2_with_ceiling.png,viz_samples/4675170_78135_次卧2_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_81306_主卫_with_ceiling.png,viz_samples/4675170_81306_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4675170_85756_客餐厅_with_ceiling.png,viz_samples/4675170_85756_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_32242_厨房_with_ceiling.png,viz_samples/4685715_32242_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_36731_次卧_with_ceiling.png,viz_samples/4685715_36731_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_46431_榻榻米_with_ceiling.png,viz_samples/4685715_46431_榻榻米_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: other. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_62699_客餐厅_with_ceiling.png,viz_samples/4685715_62699_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_64071_阳台_with_ceiling.png,viz_samples/4685715_64071_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_64153_主卧_with_ceiling.png,viz_samples/4685715_64153_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_65574_卫生间_with_ceiling.png,viz_samples/4685715_65574_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4685715_68211_卫生间_with_ceiling.png,viz_samples/4685715_68211_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_145162_主卫_with_ceiling.png,viz_samples/4729472_145162_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_152820_长辈房_with_ceiling.png,viz_samples/4729472_152820_长辈房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_158576_阳台_with_ceiling.png,viz_samples/4729472_158576_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_172035_阳台_with_ceiling.png,viz_samples/4729472_172035_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_174743_厨房_with_ceiling.png,viz_samples/4729472_174743_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_175099_客卫_with_ceiling.png,viz_samples/4729472_175099_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_175193_主卧_with_ceiling.png,viz_samples/4729472_175193_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_226042_客餐厅_with_ceiling.png,viz_samples/4729472_226042_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_226280_小孩房_with_ceiling.png,viz_samples/4729472_226280_小孩房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: other. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4729472_89865_次卧_with_ceiling.png,viz_samples/4729472_89865_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4739949_3461449_厨房_with_ceiling.png,viz_samples/4739949_3461449_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4739949_3483079_客餐厅_with_ceiling.png,viz_samples/4739949_3483079_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4739949_50983_次卧1_with_ceiling.png,viz_samples/4739949_50983_次卧1_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/4739949_58986_阳台_with_ceiling.png,viz_samples/4739949_58986_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
