image,kontext_images,prompt
viz_samples/2725343_3756757_厨房_with_furn.png,viz_samples/2725343_3756757_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2725368_9454_厨房_with_furn.png,viz_samples/2725368_9454_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: A description of the needs associated with the kitchen: ""The kitchen wants to increase the storage space, taking into account the glass-pull door isolation of the smoke."""
viz_samples/2725368_14799_客卫_with_furn.png,viz_samples/2725368_14799_客卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: A description of the needs associated with the bathroom: ""Hope to achieve complete dry and wet separation, move outside the handwasher, or increase the receipt of the mirrors."""
viz_samples/2725368_16632_客卫_with_furn.png,viz_samples/2725368_16632_客卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: A description of the needs associated with the bathroom: ""Hope to achieve complete dry and wet separation, move outside the handwasher, or increase the receipt of the mirrors."""
viz_samples/2725368_17753_儿童房_with_furn.png,viz_samples/2725368_17753_儿童房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: It contains a large main bedroom and a large event room connected to the upper right; it has a sub-bedroom on the lower left."
viz_samples/2725368_32930_主卫_with_furn.png,viz_samples/2725368_32930_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: A description of the needs associated with the bathroom: ""Hope to achieve complete dry and wet separation, move outside the handwasher, or increase the receipt of the mirrors."""
viz_samples/2725368_43626_老人房_with_furn.png,viz_samples/2725368_43626_老人房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: It contains a large main bedroom and a large event room connected to the upper right; it has a sub-bedroom on the lower left."
viz_samples/2725368_43744_主卧_with_furn.png,viz_samples/2725368_43744_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with the main bedroom: 4. The main bedroom is large and wishes to use the wall to design a step-in-the-step closet or a full row of large closets;"
viz_samples/2725368_7379_阳台_with_furn.png,viz_samples/2725368_7379_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: The lower right corner extends an open area, which may be used as a recreational area or as a balcony."
viz_samples/2725368_39409_客餐厅_with_furn.png,viz_samples/2725368_39409_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Restaurant area wants to remain perceptive, but a clear functional partition is needed, the dining room is fixed and the living room wants more room."
viz_samples/2725379_25528_阳台_with_furn.png,viz_samples/2725379_25528_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: The balcony area wants to make a corner for leisure."
viz_samples/2725379_31460_次卧_with_furn.png,viz_samples/2725379_31460_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: At the lower left corner, there is a multipurpose room (room/bedroom) adjacent to a public bathroom."
viz_samples/2725379_93562_次卧_with_furn.png,viz_samples/2725379_93562_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: At the lower left corner, there is a multipurpose room (room/bedroom) adjacent to a public bathroom."
viz_samples/2725379_101127_主卧_with_furn.png,viz_samples/2725379_101127_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with the main bedroom: ""The main bedroom needs sufficient collection space, and the idea is to plan a separate hood area."""
viz_samples/2725379_30686_厨房_with_furn.png,viz_samples/2725379_30686_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The description associated with kitchen (kitchen) is empty string("")."
viz_samples/2725379_101221_卫生间_with_furn.png,viz_samples/2725379_101221_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Public health rooms and main guards need to be separated by dry and wet; adjacent to a public bathroom"
viz_samples/2725379_32529_卫生间_with_furn.png,viz_samples/2725379_32529_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Public health rooms and main guards need to be separated by dry and wet; adjacent to a public bathroom"
viz_samples/2725379_93704_客餐厅_with_furn.png,viz_samples/2725379_93704_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The requirements associated with a single dining room (combining the functions of the living room and the dining room) are described as follows: - It is hoped that the dining room will remain open and will be designed to enhance space outreach and family interaction; - The dining room will be adjacent to the south side of the living room."
viz_samples/2725379_203441_阳台、_with_furn.png,viz_samples/2725379_203441_阳台、_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: The balcony area wants to make a corner for leisure."
viz_samples/2725760_17610_长辈房_with_furn.png,viz_samples/2725760_17610_长辈房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The main bedroom requires separate walk-in cloakrooms and dry-wet-separated baths."
viz_samples/2725760_18593_厨房_with_furn.png,viz_samples/2725760_18593_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2725760_19683_电梯_with_furn.png,viz_samples/2725760_19683_电梯_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: corridor."
viz_samples/2725760_20010_消防梯_with_furn.png,viz_samples/2725760_20010_消防梯_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: corridor."
viz_samples/2725760_23740_入户花园_with_furn.png,viz_samples/2725760_23740_入户花园_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: It is to be hoped that the four-room pattern will be maintained, with a focus on large open-barrel areas at the lower left corner, and consideration will be given to sealing them into sunshine rooms, leisure areas or home fitness areas."
viz_samples/2725760_10022_阳台_with_furn.png,viz_samples/2725760_10022_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: It is to be hoped that the four-room pattern will be maintained, with a focus on large open-barrel areas at the lower left corner, and consideration will be given to sealing them into sunshine rooms, leisure areas or home fitness areas."
viz_samples/2725760_4327632_次卧_with_furn.png,viz_samples/2725760_4327632_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: There's a bedroom (or study) and an independent bath on top."
viz_samples/2725760_5677943_主卧_with_furn.png,viz_samples/2725760_5677943_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The main bedroom needs separate walk-in closets and dry wet separate baths. """
viz_samples/2725760_4295048_卫生间_with_furn.png,viz_samples/2725760_4295048_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasizes functionality and hygiene and focuses on the design of dry-wet separation."
viz_samples/2725760_46549_次卧_with_furn.png,viz_samples/2725760_46549_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: There's a bedroom (or study) and an independent bath on top."
viz_samples/2725760_5677330_客餐厅_with_furn.png,viz_samples/2725760_5677330_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Integrated design using a super-blank dining room; very open dining space"
viz_samples/2725760_5677825_卫生间_with_furn.png,viz_samples/2725760_5677825_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasizes functionality and hygiene and focuses on the design of dry-wet separation."
viz_samples/2725839_41940_卫生间_with_furn.png,viz_samples/2725839_41940_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The toilet must be wet and dry, with hand-washing or stand-alone separations and more efficient use."
viz_samples/2725839_70503_男孩房_with_furn.png,viz_samples/2725839_70503_男孩房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: 1. The need to reconcile sleep and learning functions and to plan the location of desks and beds is described as follows:"
viz_samples/2725839_157462_主卧_with_furn.png,viz_samples/2725839_157462_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The requirements associated with the main bedroom are described as follows:"
viz_samples/2725839_157604_阳台_with_furn.png,viz_samples/2725839_157604_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: Description of balconies-related needs: No related description"
viz_samples/2725839_164332_客餐厅_with_furn.png,viz_samples/2725839_164332_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: As a core area of activity, the dining room is expected to remain open-minded, with as much room as possible in the living room area and reasonable use of light collection if located on the balcony or on the side."
viz_samples/2725839_164766_阳台_with_furn.png,viz_samples/2725839_164766_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: Description of balconies-related needs: No related description"
viz_samples/2725839_42010_厨房_with_furn.png,viz_samples/2725839_42010_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: A description of the needs associated with the kitchen: ""The kitchen is narrow and long and wishes to optimize the layout of the cabinet (e.g. L or U) and to increase the operating surface, taking into account the increased perceptivity of the glass moving door if conditions permit."""
viz_samples/2725883_56979_阳台_with_furn.png,viz_samples/2725883_56979_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: To the right, connect an outdoor balcony with a decorated tile; to the right, the big balcony wants to make full use of it."
viz_samples/2725883_57894_主卧_with_furn.png,viz_samples/2725883_57894_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: - There are separate bathrooms and cap-receiving areas. - There is a need for sufficient collection space and there may be a desire to increase the hood area or the dresser. - There may be a desire to increase the hood area or the dresser."
viz_samples/2725883_3921277_书房_with_furn.png,viz_samples/2725883_3921277_书房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study."
viz_samples/2725883_3921395_卫生间_with_furn.png,viz_samples/2725883_3921395_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: In the bathroom, the emphasis is on dry and wet separation design, using the normal features of the overall layout."
viz_samples/2725883_4046174_阳台_with_furn.png,viz_samples/2725883_4046174_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: To the right, connect an outdoor balcony with a decorated tile; to the right, the big balcony wants to make full use of it."
viz_samples/2725883_3471848_客餐厅_with_furn.png,viz_samples/2725883_3471848_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room."
viz_samples/2725905_132540_次卧_with_furn.png,viz_samples/2725905_132540_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2725905_324576_次卧_with_furn.png,viz_samples/2725905_324576_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2725905_325028_主卧_with_furn.png,viz_samples/2725905_325028_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The main bedroom is at the upper right corner; the main bedroom needs to be optimized for hats."
viz_samples/2725905_354673_阳台_with_furn.png,viz_samples/2725905_354673_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: The balcony area is expected to be designed as both leisure and functional (e.g., laundry) space; the left side of the bedroom is connected to a narrow outdoor balcony or open well area"
viz_samples/2725905_78360_卫生间_with_furn.png,viz_samples/2725905_78360_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasises functional, hygienic, dry and wet separation."
viz_samples/2725905_398327_客餐厅_with_furn.png,viz_samples/2725905_398327_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Maintenance of open layout in the restaurant area to enhance space outreach and family interaction"
viz_samples/2725905_398469_厨房_with_furn.png,viz_samples/2725905_398469_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: A description of the needs associated with the kitchen: - The kitchen uses an efficient U or L layout."
viz_samples/2725906_4601_厨房_with_furn.png,viz_samples/2725906_4601_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The kitchen/washing area needs to use space efficiently to plan washing, cooking, and washing wires to ensure a sustainable collection capacity. The bathing space at the upper right corner must be completely dry and wet, and the shower area must be set up independently."
viz_samples/2725906_5726_卫生间_with_furn.png,viz_samples/2725906_5726_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The toilet emphasises dry and wet separation and cleaning."
viz_samples/2725906_6519_次卧_with_furn.png,viz_samples/2725906_6519_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The upper left corner is either the main bedroom or a large bedroom; the room above the left is the main bedroom or the leisure bedroom."
viz_samples/2725906_3424_客餐厅_with_furn.png,viz_samples/2725906_3424_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Direct access to the public area of the spacious guest restaurant upon entry; wish to maintain an open guest kitchen (LDK) integrated design"
viz_samples/2725906_7332_主卧_with_furn.png,viz_samples/2725906_7332_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The room above the left is the main bedroom or the leisure bedroom, hoping for a comfortable rest area and a reading corner."""
viz_samples/2725922_23642_次卧_with_furn.png,viz_samples/2725922_23642_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Close to the sub-bed; the main bedroom is located in the centre of the top."
viz_samples/2725922_26033_阳台_with_furn.png,viz_samples/2725922_26033_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2725922_30756_主卧_with_furn.png,viz_samples/2725922_30756_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The requirements associated with the main bedroom are described as follows: ""The main bedroom needs to be provided with sufficient room or large closet space; """
viz_samples/2725922_33478_阳台_with_furn.png,viz_samples/2725922_33478_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2725922_34204_阳台_with_furn.png,viz_samples/2725922_34204_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2725922_45448_卫生间_with_furn.png,viz_samples/2725922_45448_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The toilet emphasises dry and wet separation and cleaning."
viz_samples/2725922_81387_卫生间_with_furn.png,viz_samples/2725922_81387_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The toilet emphasises dry and wet separation and cleaning."
viz_samples/2725922_388728_客餐厅_with_furn.png,viz_samples/2725922_388728_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The core area is a spacious guest restaurant integration space (LDK); the restaurant area maintains its current sense of perceptiveness"
viz_samples/2725922_82570_厨房_with_furn.png,viz_samples/2725922_82570_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The needs associated with the kitchen are described as follows: - It is hoped that extremely fine frame glass will be installed to keep the smoke isolated and visible."
viz_samples/2725939_76667_卫生间_with_furn.png,viz_samples/2725939_76667_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasises functional, hygienic, dry and wet separation."
viz_samples/2725939_82910_主卧_with_furn.png,viz_samples/2725939_82910_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The main bedroom wishes to make full use of the window area to design recreational angles and to plan for adequate walk-in closets or large-volume storage space."""
viz_samples/2725939_82980_阳台_with_furn.png,viz_samples/2725939_82980_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: The right end is connected to a spacious long strip balcony or balcony area."
viz_samples/2725939_87744_厨房_with_furn.png,viz_samples/2725939_87744_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: Kitchen or storage function area"
viz_samples/2725939_96972_过道_with_furn.png,viz_samples/2725939_96972_过道_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: corridor."
viz_samples/2725939_99038_客餐厅_with_furn.png,viz_samples/2725939_99038_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The central area is a core public event area, designed in an integrated manner, with a dining room on the left side, a living room on the upper side, and a high level of spatial connectivity. It is hoped that the existing two-room pattern will be maintained, but that smaller sub-brows on the left side will be designed as multi-purpose rooms, balancing the functions of the study room with those of the temporary guest room, and that additional beryllium or Murphy bed designs will be considered to save space."
viz_samples/2725946_28882_客餐厅_with_furn.png,viz_samples/2725946_28882_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: 1. Larger dining area"
viz_samples/2725946_40181_次卧2_with_furn.png,viz_samples/2725946_40181_次卧2_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2725946_42875_卫生间_with_furn.png,viz_samples/2725946_42875_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: In the middle of the household, there is a public health room and a transport corridor connecting the rooms"
viz_samples/2725946_56342_厨房_with_furn.png,viz_samples/2725946_56342_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2725946_66397_次卧_with_furn.png,viz_samples/2725946_66397_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: There are three separate private rooms on the right and above; one standard bedroom in the centre and above."
viz_samples/2725946_66467_主卧_with_furn.png,viz_samples/2725946_66467_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: In the lower right corner, the main bedroom is irregular and it is hoped that the emphasis will be on the design of the tilted areas and that it will be recommended to use the tilt wall to customize the closets or to create recreational reading angles in order to avoid cutting edges and to ensure security of sleep."
viz_samples/2725954_63051_厨房_with_furn.png,viz_samples/2725954_63051_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2725954_124614_长辈房_with_furn.png,viz_samples/2725954_124614_长辈房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Private resting areas in the north and west; 1. Optimization of the main bedroom suite"
viz_samples/2725954_151139_小孩房_with_furn.png,viz_samples/2725954_151139_小孩房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Private resting areas in the north and west; 1. Optimization of the main bedroom suite"
viz_samples/2725954_172013_阳台_with_furn.png,viz_samples/2725954_172013_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: The balconies-related needs are described as empty, as there is no reference to the balconies-related information or needs in the global description."
viz_samples/2725954_212664_客卫_with_furn.png,viz_samples/2725954_212664_客卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The public bathroom (middle right) already has conditions for dry and wet separation, with a view to optimizing the layout of the shower area and the bathtub and increasing the comfort of its use."
viz_samples/2725954_267504_客餐厅_with_furn.png,viz_samples/2725954_267504_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The requirements associated with a single dining room (combining the functions of the living room and the dining room) are described as follows:"
viz_samples/2725954_347876_主卧_with_furn.png,viz_samples/2725954_347876_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: 1. Optimization of the main bedroom suite; desire to build a comfortable main bedroom suite in the upper left corner area"
viz_samples/2725954_348294_主卫_with_furn.png,viz_samples/2725954_348294_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The needs associated with the bathroom are described as follows: ""The public bathroom (middle right) already has conditions for dry and wet separation, with a view to optimizing the layout of the shower area and the tub and increasing the comfort of its use."""
viz_samples/2728035_4678_次卧_with_furn.png,viz_samples/2728035_4678_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The related needs are described as follows: ""In the case of a children's home, the back-to-back needs to take into account the space for activity and growth."""
viz_samples/2728035_5005_卫生间_with_furn.png,viz_samples/2728035_5005_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom must be dry and wet; the total consists of three to four main functional rooms and multiple bathroom spaces"
viz_samples/2728035_5332_主卧_with_furn.png,viz_samples/2728035_5332_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The main bedroom is a suite and the bathroom must be wet and dry, preferably to accommodate the bathtub."""
viz_samples/2728035_22990_次卧_with_furn.png,viz_samples/2728035_22990_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The related needs are described as follows: ""In the case of a children's home, the back-to-back needs to take into account the space for activity and growth."""
viz_samples/2728035_23060_阳台_with_furn.png,viz_samples/2728035_23060_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728035_58824_客餐厅_with_furn.png,viz_samples/2728035_58824_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The Dining Room wants to maintain a seamless and integrated design that allows families to meet."
viz_samples/2728035_58640_厨房_with_furn.png,viz_samples/2728035_58640_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2728035_215985_过道_with_furn.png,viz_samples/2728035_215985_过道_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: corridor."
viz_samples/2728060_5209_卫生间_with_furn.png,viz_samples/2728060_5209_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The needs associated with the bathroom are described as follows: - Bathroom optimization: the area on the left appears to have the potential for dry and wet separation, with a view to optimizing the passenger security layout and improving the efficiency of use."
viz_samples/2728060_6516_阳台_with_furn.png,viz_samples/2728060_6516_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728060_19292_阳台_with_furn.png,viz_samples/2728060_19292_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728060_23733_玄关_with_furn.png,viz_samples/2728060_23733_玄关_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: entrance. feature: A description of the needs associated with the gateway: ""The gateway needs to be designed for a top-down shoe cabinet and a collection system."""
viz_samples/2728060_102920_客餐厅_with_furn.png,viz_samples/2728060_102920_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The central area is a spacious guest restaurant public space; there is a reasonable transition from the middle guest dining area"
viz_samples/2728060_103014_卧室_with_furn.png,viz_samples/2728060_103014_卧室_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: It is hoped that the bedroom area on the right will remain quiet (especially the top right-hand and lower right-hand sides); the main area on the right will be the rest area."
viz_samples/2728060_456350_阳台_with_furn.png,viz_samples/2728060_456350_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728092_8021_阳台_with_furn.png,viz_samples/2728092_8021_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728092_8949_阳台_with_furn.png,viz_samples/2728092_8949_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728092_8348_卧室_with_furn.png,viz_samples/2728092_8348_卧室_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: On the left and in the centre there are mainly multiple bedroom rooms; the ground is clearly distinguished from the bedroom's man-made wood floor by black-and-white bricks."
viz_samples/2728092_18830_阳台_with_furn.png,viz_samples/2728092_18830_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728092_32576_卫生间_with_furn.png,viz_samples/2728092_32576_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: A description of the needs associated with the bathroom: ""It is hoped that the public health system will achieve complete dry and wet separation and increase the efficiency of its use."""
viz_samples/2728092_5716_阳台_with_furn.png,viz_samples/2728092_5716_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2728092_4057010_客餐厅_with_furn.png,viz_samples/2728092_4057010_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: There is a large room in the guest dining room and it is hoped that the functional area will be divided by changes in soft or flooring, so as to remain open while avoiding a sense of space."
viz_samples/2728398_5685_卫生间_with_furn.png,viz_samples/2728398_5685_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasises dry and wet separation and sets up two basins."
viz_samples/2728398_6721_书房_with_furn.png,viz_samples/2728398_6721_书房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. feature: It is hoped that it will be designed as a multifunctional library with a combination of temporary guest room functions (e.g. a sofa bed)"
viz_samples/2728398_7024_主卫_with_furn.png,viz_samples/2728398_7024_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The requirements associated with the main guard are described as follows:"
viz_samples/2728398_7351_主卧_with_furn.png,viz_samples/2728398_7351_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: - The main bedroom area wants to optimize the wiring and increase the number of separate walk-in closets. - The bathroom hopes to achieve dry wet separation and to set up two basins."
viz_samples/2728398_8372_次卧_with_furn.png,viz_samples/2728398_8372_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the sub-blank are described as: ""There is a sub-bedroom at the upper left corner and a separate bathroom next to it, with a long-coated kitchen area below it."""
viz_samples/2728398_3539622_厨房_with_furn.png,viz_samples/2728398_3539622_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The needs associated with the kitchen are described as follows: ""It is hoped that the kitchen will be able to do semi-open design or install a very fine border glass moving door to increase interaction with the restaurant."""
viz_samples/2728398_3586359_卫生间_with_furn.png,viz_samples/2728398_3586359_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasises dry and wet separation and sets up two basins."
